order_id,customer_id,order_date,order_amount,currency,order_status
31707,5823,2023-03-17,1166.13,USD,Completed
31708,4389,2023-06-09,2983.58,USD,Completed
31709,5380,2024-08-01,216.54,USD,Completed
31710,118,2023-10-14,3651.92,USD,Completed
31711,9753,2024-07-21,709.7,USD,Completed
31712,173,2022-10-20,1370.31,USD,Completed
31713,3349,2024-11-26,1749.83,USD,Completed
31714,6614,2022-11-27,790.5,USD,Completed
31715,20,2022-09-25,2229.36,USD,Completed
31716,1375,2023-12-17,1735.57,USD,Completed
31717,1256,2024-06-19,716.71,USD,Completed
31718,451,2023-06-16,447.1,USD,Completed
31719,2509,2023-11-11,1532.11,USD,Completed
31720,9388,2024-04-15,909.68,USD,Completed
31721,5100,2025-02-09,1719.69,USD,Completed
31722,1599,2022-04-29,3003.74,USD,Completed
31723,388,2024-04-04,1783.81,USD,Completed
31724,3531,2024-01-08,837.54,USD,Completed
31725,3708,2025-11-24,866.97,USD,Completed
31726,6476,2023-01-18,1098.32,USD,Completed
31727,5138,2024-07-27,861.7,USD,Completed
31728,5008,2025-03-15,1426.92,USD,Cancelled
31729,3503,2025-03-17,1555.16,USD,Completed
31730,9277,2024-06-03,696.99,USD,Completed
31731,9609,2025-12-24,1541.04,USD,Completed
31732,4631,2025-01-22,444.12,USD,Completed
31733,6838,2022-12-19,2294.45,USD,Completed
31734,4682,2024-09-20,2814.62,USD,Completed
31735,3319,2023-12-03,1644.15,USD,Completed
31736,136,2022-06-16,1936.61,USD,Completed
31737,8495,2024-05-23,1024.08,USD,Completed
31738,3431,2022-06-17,430.35,USD,Completed
31739,9140,2023-09-25,2826.12,USD,Completed
31740,4525,2023-08-28,716.22,USD,Completed
31741,2845,2022-11-01,964.46,USD,Completed
31742,3391,2024-10-08,3718.11,USD,Completed
31743,6925,2024-03-29,100.62,USD,Completed
31744,108,2023-10-06,2549.03,USD,Completed
31745,3434,2024-07-28,1961.79,USD,Completed
31746,561,2024-06-02,977.36,USD,Completed
31747,4118,2025-04-09,1988.9,USD,Completed
31748,4407,2023-11-21,2463.57,USD,Completed
31749,3083,2024-07-19,705.11,USD,Completed
31750,1977,2024-10-06,736.02,USD,Completed
31751,9217,2024-09-04,920.03,USD,Completed
31752,245,2025-08-20,1542.4,USD,Completed
31753,3190,2024-05-25,2033.37,USD,Completed
31754,7756,2024-09-25,3236.33,USD,Completed
31755,7066,2025-04-08,1897.71,USD,Completed
31756,8999,2023-09-10,232.33,USD,Completed
31757,5991,2022-08-22,2808.73,USD,Completed
31758,6286,2024-10-05,1275.9,USD,Completed
31759,4241,2025-07-21,2254.44,USD,Completed
31760,8869,2024-01-25,2347.68,USD,Completed
31761,2969,2023-04-02,1108.13,USD,Cancelled
31762,6443,2023-09-04,383.99,USD,Completed
31763,6216,2023-02-03,777.42,USD,Completed
31764,45,2025-10-06,127.08,USD,Completed
31765,6843,2025-05-01,2433.18,USD,Completed
31766,6256,2024-06-05,2174.45,USD,Completed
31767,1374,2023-02-12,1237.5,USD,Completed
31768,4459,2023-07-02,3855.84,USD,Completed
31769,7704,2023-05-29,1375.47,USD,Completed
31770,608,2023-11-25,1258.11,USD,Completed
31771,8715,2022-04-14,663.12,USD,Completed
31772,2820,2025-12-25,2653.41,USD,Completed
31773,8897,2022-02-04,438.39,USD,Completed
31774,2404,2022-12-15,1256.76,USD,Completed
31775,9117,2022-02-18,1634.01,USD,Completed
31776,1895,2024-04-10,854.16,USD,Completed
31777,855,2023-02-02,1296.56,USD,Completed
31778,1500,2024-02-14,453.84,USD,Completed
31779,6320,2024-10-23,1626.17,USD,Completed
31780,7564,2022-05-03,1178.23,USD,Completed
31781,2736,2022-08-16,974.18,USD,Completed
31782,4932,2022-06-12,1686.96,USD,Completed
31783,1775,2025-08-10,1599.33,USD,Completed
31784,5451,2022-09-20,935.05,USD,Completed
31785,26,2024-11-20,243.6,USD,Completed
31786,484,2025-03-12,916.98,USD,Completed
31787,5312,2022-07-10,867.18,USD,Completed
31788,2440,2025-10-11,664.95,USD,Completed
31789,7187,2024-04-24,3941.2,USD,Completed
31790,9640,2025-08-05,960.56,USD,Completed
31791,4390,2024-03-20,880.41,USD,Completed
31792,831,2024-03-08,2342.35,USD,Completed
31793,4577,2022-04-13,458.34,USD,Completed
31794,5516,2024-10-15,610.77,USD,Completed
31795,7591,2024-04-27,1581.8,USD,Completed
31796,8590,2024-07-06,810.71,USD,Completed
31797,7152,2023-08-25,535.4,USD,Completed
31798,3021,2023-05-12,394.83,USD,Completed
31799,3368,2022-06-17,552.29,USD,Completed
31800,8946,2025-02-02,155.31,USD,Completed
31801,3076,2023-06-07,564.18,USD,Completed
31802,2871,2025-05-30,1812.14,USD,Completed
31803,5046,2022-08-04,678.1,USD,Completed
31804,7725,2022-05-02,1482.26,USD,Completed
31805,9877,2025-07-13,1895.46,USD,Completed
31806,1748,2024-03-25,1783.12,USD,Completed
31807,7975,2024-02-24,907.62,USD,Cancelled
31808,4820,2025-12-03,1994.42,USD,Completed
31809,785,2022-07-09,537.87,USD,Completed
31810,4084,2022-07-13,1432.66,USD,Completed
31811,5162,2022-09-25,863.25,USD,Completed
31812,7320,2025-02-26,1547.77,USD,Completed
31813,5809,2022-01-11,915.52,USD,Completed
31814,9688,2022-10-20,808.44,USD,Completed
31815,293,2025-01-24,1451.63,USD,Completed
31816,7115,2022-01-28,1537.59,USD,Completed
31817,4000,2022-06-27,280.25,USD,Completed
31818,5821,2025-11-28,1438.33,USD,Completed
31819,2326,2022-12-11,904.47,USD,Completed
31820,6206,2023-07-08,1415.93,USD,Completed
31821,6472,2023-11-17,654.9,USD,Completed
31822,7602,2024-07-01,2919.82,USD,Completed
31823,106,2025-09-19,2385.03,USD,Completed
31824,7635,2024-08-01,3589.22,USD,Completed
31825,5358,2024-08-15,523.76,USD,Completed
31826,7788,2022-01-09,1016.85,USD,Completed
31827,2652,2022-10-30,50.96,USD,Completed
31828,456,2023-03-29,3411.45,USD,Completed
31829,5760,2023-02-12,1381.83,USD,Completed
31830,2211,2022-05-09,2332.97,USD,Completed
31831,6430,2025-04-09,2174.51,USD,Completed
31832,5565,2022-11-10,1659.64,USD,Completed
31833,6468,2022-07-21,111.22,USD,Completed
31834,8296,2025-04-14,412.73,USD,Completed
31835,2614,2023-07-21,339.93,USD,Completed
31836,8719,2025-01-28,2678.79,USD,Completed
31837,2107,2024-02-29,2151.86,USD,Completed
31838,8063,2022-10-29,1296.17,USD,Completed
31839,9357,2024-02-17,1858.76,USD,Completed
31840,378,2025-11-26,3066.3,USD,Cancelled
31841,6976,2024-05-27,557.56,USD,Completed
31842,2065,2022-06-28,1771.61,USD,Completed
31843,8490,2023-08-27,3084.39,USD,Completed
31844,6841,2023-04-24,2047.95,USD,Completed
31845,5827,2023-12-24,1954.69,USD,Completed
31846,2818,2025-05-14,889.26,USD,Completed
31847,2944,2023-04-19,2048.82,USD,Completed
31848,8845,2024-12-10,3486.98,USD,Completed
31849,9926,2022-12-09,1105.65,USD,Cancelled
31850,8636,2022-02-04,1492.8,USD,Completed
31851,9164,2025-04-20,2627.46,USD,Completed
31852,7685,2024-10-28,853.88,USD,Completed
31853,3081,2024-02-24,2185.45,USD,Completed
31854,9318,2023-10-22,3618.43,USD,Cancelled
31855,3805,2025-05-31,1799.08,USD,Completed
31856,5428,2025-11-21,1059.98,USD,Completed
31857,7400,2022-04-03,162.0,USD,Completed
31858,8570,2025-06-27,1969.47,USD,Completed
31859,6609,2025-12-06,259.48,USD,Completed
31860,7011,2023-12-31,1688.24,USD,Completed
31861,2789,2024-06-24,1859.92,USD,Completed
31862,306,2023-05-15,3431.86,USD,Completed
31863,1985,2025-08-08,1386.64,USD,Completed
31864,4024,2022-06-08,843.51,USD,Completed
31865,2250,2023-07-06,3907.82,USD,Completed
31866,7956,2023-07-30,320.61,USD,Completed
31867,3875,2025-07-15,2094.43,USD,Completed
31868,5484,2024-09-12,2811.28,USD,Completed
31869,9639,2025-01-24,3018.24,USD,Completed
31870,9042,2022-05-10,1960.65,USD,Cancelled
31871,5300,2024-09-30,2345.2,USD,Completed
31872,1762,2023-03-25,383.99,USD,Completed
31873,8048,2024-07-13,1097.28,USD,Completed
31874,186,2024-02-25,1108.18,USD,Completed
31875,7791,2022-10-12,1531.83,USD,Completed
31876,6764,2022-09-07,1125.76,USD,Completed
31877,9644,2022-01-03,2111.6,USD,Completed
31878,3403,2023-04-03,743.27,USD,Completed
31879,6741,2022-12-28,1987.24,USD,Completed
31880,2531,2024-05-18,1702.12,USD,Completed
31881,6679,2022-08-14,1800.27,USD,Completed
31882,1887,2025-01-03,820.22,USD,Completed
31883,5120,2023-04-03,2389.92,USD,Completed
31884,4136,2024-02-11,1697.52,USD,Completed
31885,3842,2023-11-03,1800.58,USD,Completed
31886,7909,2025-12-21,1047.38,USD,Completed
31887,9768,2025-06-28,2458.4,USD,Completed
31888,2539,2024-01-17,209.98,USD,Completed
31889,2309,2023-03-26,2425.6,USD,Completed
31890,4523,2023-11-16,2526.95,USD,Completed
31891,9230,2024-04-29,1832.28,USD,Completed
31892,2035,2023-02-17,489.82,USD,Completed
31893,8232,2024-01-17,2227.2,USD,Completed
31894,926,2023-04-10,670.65,USD,Completed
31895,3947,2025-04-19,494.32,USD,Completed
31896,5506,2024-12-27,2983.75,USD,Completed
31897,6523,2023-12-05,705.02,USD,Completed
31898,955,2023-01-09,2251.37,USD,Completed
31899,8919,2023-02-12,3821.63,USD,Completed
31900,5273,2024-08-18,669.96,USD,Completed
31901,8490,2022-02-13,3266.87,USD,Completed
31902,2535,2024-05-16,2354.04,USD,Cancelled
31903,3612,2024-02-27,475.17,USD,Completed
31904,9064,2024-02-08,2207.13,USD,Completed
31905,4183,2023-09-21,1429.95,USD,Completed
31906,360,2023-03-14,2542.55,USD,Completed
31907,4461,2023-04-25,2426.1,USD,Completed
31908,6102,2024-07-19,2091.75,USD,Completed
31909,9528,2023-07-28,219.27,USD,Completed
31910,6102,2023-02-24,2009.54,USD,Completed
31911,3605,2023-05-20,1083.23,USD,Cancelled
31912,6620,2024-07-27,1210.89,USD,Completed
31913,2013,2022-10-09,2504.98,USD,Completed
31914,6347,2025-06-28,1979.75,USD,Completed
31915,2672,2025-09-20,1225.88,USD,Completed
31916,2998,2022-12-19,1394.8,USD,Completed
31917,4899,2024-03-30,1949.54,USD,Completed
31918,2659,2024-04-30,1409.95,USD,Completed
31919,8220,2025-06-26,1113.44,USD,Completed
31920,6784,2025-08-18,434.86,USD,Completed
31921,2187,2023-12-16,244.91,USD,Completed
31922,3112,2024-07-15,385.92,USD,Completed
31923,397,2025-04-06,5094.08,USD,Completed
31924,6667,2025-12-30,2754.95,USD,Completed
31925,2082,2024-04-09,3505.67,USD,Completed
31926,2780,2024-12-06,913.79,USD,Completed
31927,9882,2022-12-25,1125.42,USD,Completed
31928,6857,2023-07-23,1187.54,USD,Completed
31929,991,2025-05-12,58.27,USD,Completed
31930,1420,2022-01-24,537.07,USD,Completed
31931,2212,2024-03-20,3702.89,USD,Completed
31932,2559,2024-11-16,1339.23,USD,Completed
31933,788,2025-09-15,2328.13,USD,Completed
31934,7941,2025-02-18,444.44,USD,Completed
31935,7680,2022-07-23,489.56,USD,Completed
31936,4086,2022-01-27,2440.13,USD,Completed
31937,8188,2023-03-20,341.36,USD,Completed
31938,1456,2024-01-09,1811.47,USD,Completed
31939,3337,2025-02-22,325.14,USD,Completed
31940,4231,2024-09-23,771.84,USD,Completed
31941,1122,2022-08-06,3300.47,USD,Completed
31942,8117,2024-10-08,430.17,USD,Completed
31943,9480,2025-11-10,2615.58,USD,Completed
31944,9914,2024-04-24,475.49,USD,Completed
31945,4458,2022-07-30,1883.09,USD,Completed
31946,4695,2024-06-22,145.87,USD,Completed
31947,8502,2024-04-02,190.32,USD,Completed
31948,3342,2023-03-12,1026.37,USD,Completed
31949,9685,2025-06-14,1514.57,USD,Completed
31950,5491,2025-03-07,1997.24,USD,Completed
31951,6161,2025-10-16,77.84,USD,Completed
31952,4774,2022-05-23,210.44,USD,Completed
31953,5887,2022-10-17,2779.31,USD,Completed
31954,5584,2025-03-14,343.34,USD,Completed
31955,5011,2022-07-14,1609.75,USD,Completed
31956,2582,2023-12-21,1546.39,USD,Completed
31957,599,2022-06-05,1314.92,USD,Completed
31958,7450,2024-06-23,373.13,USD,Completed
31959,9329,2023-04-23,445.13,USD,Completed
31960,3070,2023-10-28,1613.68,USD,Completed
31961,5043,2022-10-15,2372.16,USD,Completed
31962,3137,2025-02-04,475.49,USD,Completed
31963,7697,2023-09-18,500.68,USD,Completed
31964,5737,2024-10-08,2332.97,USD,Completed
31965,4031,2023-10-29,1701.49,USD,Completed
31966,449,2025-02-04,1847.46,USD,Completed
31967,7323,2022-02-11,1202.92,USD,Completed
31968,9501,2024-08-13,172.26,USD,Completed
31969,8956,2023-10-18,4755.22,USD,Completed
31970,6133,2024-12-29,2952.85,USD,Completed
31971,3661,2024-11-29,2497.92,USD,Completed
31972,700,2023-09-29,3596.04,USD,Completed
31973,495,2024-04-29,843.51,USD,Completed
31974,2849,2022-12-22,1045.74,USD,Completed
31975,2578,2023-05-29,2657.82,USD,Completed
31976,685,2024-05-24,150.93,USD,Completed
31977,6255,2022-06-09,458.49,USD,Completed
31978,262,2023-10-25,2470.87,USD,Completed
31979,9305,2022-05-23,2320.57,USD,Completed
31980,9769,2022-09-10,1126.45,USD,Completed
31981,3996,2023-08-29,3063.5,USD,Completed
31982,4769,2023-08-08,1528.63,USD,Completed
31983,250,2024-04-23,2041.44,USD,Completed
31984,278,2022-08-19,3810.73,USD,Completed
31985,2054,2023-12-26,2314.95,USD,Completed
31986,7010,2025-11-01,1593.35,USD,Completed
31987,568,2023-11-15,1011.09,USD,Completed
31988,782,2022-02-05,693.85,USD,Completed
31989,6927,2024-02-12,180.97,USD,Completed
31990,2979,2023-07-16,988.64,USD,Completed
31991,7973,2024-03-15,526.29,USD,Completed
31992,6515,2024-06-01,1585.62,USD,Completed
31993,961,2022-09-16,1297.62,USD,Completed
31994,8197,2022-01-14,2391.99,USD,Cancelled
31995,2891,2025-07-25,2027.3,USD,Completed
31996,9184,2024-12-27,2340.24,USD,Completed
31997,9714,2022-06-08,3423.63,USD,Completed
31998,3033,2024-02-24,1440.84,USD,Completed
31999,4215,2024-04-20,1972.91,USD,Completed
32000,4504,2024-04-19,953.94,USD,Completed
32001,2500,2023-08-17,1285.49,USD,Completed
32002,1957,2024-07-17,2463.76,USD,Completed
32003,6837,2025-09-07,479.23,USD,Completed
32004,8161,2023-11-29,1234.33,USD,Completed
32005,7091,2025-12-28,1669.8,USD,Completed
32006,5158,2022-01-27,369.62,USD,Completed
32007,4782,2023-05-13,446.41,USD,Completed
32008,9352,2025-09-10,169.81,USD,Completed
32009,744,2022-07-18,126.27,USD,Completed
32010,775,2022-02-18,4356.45,USD,Completed
32011,9228,2024-10-06,1748.36,USD,Completed
32012,4797,2025-02-11,1907.18,USD,Completed
32013,1126,2023-02-10,815.98,USD,Completed
32014,481,2022-09-09,3187.68,USD,Completed
32015,7826,2024-01-18,479.46,USD,Completed
32016,5167,2022-03-09,499.94,USD,Completed
32017,5089,2023-07-16,1040.27,USD,Completed
32018,956,2022-09-04,373.13,USD,Completed
32019,1964,2022-03-08,1859.17,USD,Completed
32020,4509,2025-01-29,4036.84,USD,Completed
32021,288,2023-05-19,1225.4,USD,Completed
32022,1115,2024-11-10,3180.65,USD,Completed
32023,3945,2025-06-17,3235.53,USD,Completed
32024,2521,2025-08-06,582.44,USD,Completed
32025,4931,2024-03-26,348.58,USD,Completed
32026,1413,2022-05-07,1597.21,USD,Completed
32027,8880,2023-11-19,721.43,USD,Completed
32028,4632,2022-11-02,419.96,USD,Completed
32029,6865,2023-10-05,849.21,USD,Completed
32030,598,2023-05-21,3039.69,USD,Completed
32031,7357,2024-06-20,2427.13,USD,Completed
32032,5785,2022-07-22,2328.54,USD,Completed
32033,9198,2022-04-12,209.98,USD,Completed
32034,7141,2023-08-25,1130.7,USD,Cancelled
32035,276,2024-03-08,2973.46,USD,Completed
32036,1985,2023-05-07,2296.84,USD,Completed
32037,3432,2025-11-12,746.26,USD,Completed
32038,8689,2024-07-21,2046.09,USD,Completed
32039,5859,2024-11-18,1945.8,USD,Completed
32040,1606,2024-03-11,456.69,USD,Completed
32041,215,2024-04-27,2608.7,USD,Completed
32042,2458,2025-05-02,2027.35,USD,Completed
32043,8423,2024-02-16,4675.34,USD,Completed
32044,3627,2025-12-05,445.5,USD,Completed
32045,2809,2024-03-20,1010.88,USD,Completed
32046,4787,2025-10-16,2602.33,USD,Completed
32047,7011,2022-09-16,1823.23,USD,Completed
32048,7427,2022-11-20,623.49,USD,Completed
32049,4762,2022-04-23,2273.35,USD,Completed
32050,4874,2025-05-14,2790.03,USD,Completed
32051,3966,2024-06-25,381.19,USD,Completed
32052,3751,2023-02-26,1627.12,USD,Completed
32053,3482,2023-11-23,2355.83,USD,Completed
32054,1581,2024-01-22,2719.27,USD,Completed
32055,1827,2023-09-25,588.89,USD,Completed
32056,7589,2025-10-26,1683.28,USD,Completed
32057,1881,2025-04-14,3350.36,USD,Completed
32058,5253,2022-07-18,2304.62,USD,Completed
32059,3782,2023-09-18,885.28,USD,Completed
32060,1104,2025-05-18,1753.51,USD,Completed
32061,7825,2025-12-12,2954.45,USD,Cancelled
32062,38,2025-02-28,479.99,USD,Cancelled
32063,7656,2024-10-19,948.51,USD,Completed
32064,6662,2025-10-26,2206.09,USD,Completed
32065,6897,2024-02-01,2817.72,USD,Completed
32066,5874,2025-08-23,1410.62,USD,Completed
32067,8367,2022-10-14,1055.16,USD,Cancelled
32068,4206,2024-10-10,1207.15,USD,Completed
32069,8780,2025-10-01,1146.26,USD,Completed
32070,737,2024-02-22,1211.65,USD,Completed
32071,7477,2022-11-23,1096.64,USD,Completed
32072,6916,2022-11-01,1591.98,USD,Completed
32073,1811,2023-03-26,832.08,USD,Completed
32074,1745,2024-02-10,2313.84,USD,Completed
32075,4220,2024-08-18,2285.13,USD,Completed
32076,7042,2025-03-26,1214.31,USD,Completed
32077,4630,2025-07-19,1026.83,USD,Completed
32078,5245,2022-09-25,1932.9,USD,Completed
32079,7041,2022-08-21,389.22,USD,Completed
32080,6776,2023-04-07,2180.65,USD,Completed
32081,9576,2022-03-16,784.44,USD,Completed
32082,4091,2022-07-23,203.04,USD,Cancelled
32083,9562,2023-07-13,1480.96,USD,Completed
32084,2171,2023-01-12,227.06,USD,Completed
32085,255,2022-09-22,1164.17,USD,Completed
32086,7690,2025-08-08,1017.25,USD,Completed
32087,1274,2023-07-27,1512.49,USD,Completed
32088,3042,2024-12-19,3827.48,USD,Completed
32089,6100,2022-11-02,471.26,USD,Completed
32090,755,2023-01-20,551.58,USD,Completed
32091,6091,2022-08-11,1568.72,USD,Completed
32092,5620,2025-04-15,3469.78,USD,Completed
32093,2543,2023-05-14,1293.82,USD,Completed
32094,9828,2024-01-08,1451.17,USD,Completed
32095,7359,2024-10-18,159.82,USD,Completed
32096,5184,2023-02-20,2163.71,USD,Completed
32097,5496,2024-01-19,879.86,USD,Completed
32098,3244,2024-07-31,388.71,USD,Completed
32099,9749,2022-01-24,379.08,USD,Completed
32100,6605,2023-04-21,2743.84,USD,Completed
32101,5815,2022-03-22,1838.82,USD,Completed
32102,6986,2022-07-09,1742.46,USD,Completed
32103,3998,2022-05-07,4564.75,USD,Completed
32104,5788,2025-11-04,1205.85,USD,Completed
32105,645,2022-04-14,1010.94,USD,Completed
32106,681,2023-12-20,375.08,USD,Completed
32107,9280,2025-05-29,2179.06,USD,Completed
32108,1616,2022-09-21,1991.25,USD,Completed
32109,5056,2022-05-13,327.74,USD,Completed
32110,5221,2024-07-18,1612.17,USD,Completed
32111,6116,2022-07-31,2150.95,USD,Completed
32112,2103,2023-04-19,2706.9,USD,Completed
32113,2049,2024-07-03,1883.16,USD,Completed
32114,1915,2023-09-03,1319.57,USD,Completed
32115,347,2024-07-16,998.55,USD,Completed
32116,6447,2024-07-15,724.41,USD,Completed
32117,1697,2024-10-04,1688.82,USD,Completed
32118,5499,2022-03-19,732.8,USD,Completed
32119,3625,2022-03-22,57.49,USD,Completed
32120,1427,2023-03-13,1469.03,USD,Completed
32121,3843,2022-10-20,32.79,USD,Completed
32122,6764,2024-03-29,2893.12,USD,Completed
32123,4200,2024-12-30,3388.66,USD,Completed
32124,7014,2024-07-27,1610.67,USD,Completed
32125,1607,2022-06-15,988.64,USD,Completed
32126,5026,2022-04-03,1408.38,USD,Cancelled
32127,8250,2022-11-26,1032.36,USD,Completed
32128,1323,2022-02-10,1627.16,USD,Completed
32129,4307,2024-01-13,2570.26,USD,Completed
32130,4678,2024-10-19,291.22,USD,Completed
32131,5498,2024-06-28,892.82,USD,Completed
32132,6845,2023-06-24,3218.28,USD,Completed
32133,2993,2023-09-30,1050.98,USD,Completed
32134,1825,2024-05-14,1330.15,USD,Completed
32135,6477,2022-02-03,126.27,USD,Completed
32136,1143,2024-09-21,121.23,USD,Completed
32137,6611,2025-03-06,3453.11,USD,Completed
32138,2729,2025-04-30,1831.73,USD,Completed
32139,5157,2024-12-13,1901.76,USD,Completed
32140,7699,2022-12-11,2267.34,USD,Completed
32141,1817,2025-04-11,566.03,USD,Completed
32142,4637,2022-04-19,2828.47,USD,Completed
32143,394,2025-09-08,2068.61,USD,Completed
32144,6870,2024-08-27,2493.75,USD,Completed
32145,531,2023-04-10,560.06,USD,Completed
32146,7392,2022-03-06,570.96,USD,Completed
32147,9988,2022-06-30,304.56,USD,Completed
32148,2331,2023-04-16,889.24,USD,Completed
32149,25,2022-01-09,1186.59,USD,Completed
32150,8539,2024-07-06,1118.67,USD,Completed
32151,3552,2024-08-21,3542.58,USD,Completed
32152,2594,2024-10-25,1375.47,USD,Completed
32153,573,2023-08-21,353.4,USD,Completed
32154,8950,2025-09-25,2323.64,USD,Completed
32155,9835,2023-08-12,2750.65,USD,Completed
32156,9861,2023-03-31,1519.82,USD,Completed
32157,1184,2023-03-07,1262.87,USD,Cancelled
32158,2959,2025-10-07,799.22,USD,Completed
32159,1624,2022-09-28,1160.55,USD,Completed
32160,2570,2023-04-20,1126.24,USD,Completed
32161,6902,2022-06-03,1809.4,USD,Completed
32162,9090,2022-11-08,1579.36,USD,Completed
32163,1010,2022-04-03,734.04,USD,Completed
32164,5655,2022-07-20,1029.16,USD,Completed
32165,438,2024-11-21,2863.26,USD,Completed
32166,3163,2025-11-18,1889.7,USD,Completed
32167,8318,2022-08-28,499.64,USD,Cancelled
32168,9952,2025-12-25,1103.72,USD,Completed
32169,141,2024-09-29,373.13,USD,Completed
32170,1291,2025-05-10,2035.55,USD,Completed
32171,1298,2022-07-12,2351.65,USD,Completed
32172,2309,2024-04-12,737.1,USD,Completed
32173,1670,2023-03-29,3320.19,USD,Completed
32174,5613,2024-07-05,339.12,USD,Completed
32175,5552,2025-11-23,1053.21,USD,Completed
32176,8096,2023-04-22,1491.99,USD,Completed
32177,1996,2025-11-11,2419.09,USD,Completed
32178,4742,2022-11-07,183.04,USD,Completed
32179,9195,2025-05-24,2178.96,USD,Completed
32180,7483,2022-08-10,1503.86,USD,Completed
32181,5885,2025-03-10,2357.5,USD,Completed
32182,2528,2023-06-25,2641.96,USD,Completed
32183,8120,2025-10-09,927.54,USD,Cancelled
32184,4602,2022-08-14,1032.6,USD,Completed
32185,2167,2022-12-12,1852.98,USD,Completed
32186,8766,2022-07-06,2470.17,USD,Completed
32187,2314,2024-01-02,611.3,USD,Completed
32188,6864,2022-07-19,1623.06,USD,Completed
32189,7941,2025-12-07,2576.0,USD,Completed
32190,8081,2025-11-17,179.28,USD,Completed
32191,5944,2024-06-04,2113.63,USD,Completed
32192,6677,2024-09-27,159.6,USD,Completed
32193,5203,2024-02-11,1865.29,USD,Completed
32194,1357,2024-04-10,1258.37,USD,Completed
32195,2351,2022-05-06,2863.07,USD,Completed
32196,8217,2023-01-09,825.46,USD,Completed
32197,3825,2025-10-24,3156.78,USD,Completed
32198,5005,2024-11-08,2790.25,USD,Completed
32199,6845,2022-04-16,2001.42,USD,Completed
32200,7912,2022-12-11,369.95,USD,Completed
32201,6680,2024-01-26,2252.78,USD,Completed
32202,1106,2025-12-25,866.74,USD,Completed
32203,4491,2022-07-15,2982.84,USD,Completed
32204,5558,2022-08-30,2155.96,USD,Completed
32205,6861,2024-12-20,1570.15,USD,Completed
32206,3827,2022-07-10,1777.91,USD,Completed
32207,2707,2025-12-25,1167.01,USD,Completed
32208,6704,2023-02-17,3130.23,USD,Completed
32209,7440,2024-01-23,1610.86,USD,Completed
32210,1138,2024-03-01,2250.75,USD,Completed
32211,3294,2022-07-02,192.49,USD,Completed
32212,8145,2022-12-03,1345.16,USD,Completed
32213,9413,2024-06-13,418.02,USD,Completed
32214,8663,2025-11-24,2618.32,USD,Completed
32215,623,2025-03-04,411.86,USD,Completed
32216,2404,2024-04-20,358.56,USD,Completed
32217,3620,2022-03-08,2455.9,USD,Completed
32218,9574,2023-09-03,795.94,USD,Completed
32219,9464,2024-04-11,747.85,USD,Completed
32220,3172,2024-10-13,2256.94,USD,Completed
32221,5120,2024-11-29,3288.26,USD,Completed
32222,6325,2024-07-07,1876.3,USD,Completed
32223,2381,2025-05-06,3286.52,USD,Completed
32224,5565,2025-03-03,1752.94,USD,Cancelled
32225,7976,2022-05-10,1867.2,USD,Completed
32226,7902,2025-09-04,852.28,USD,Completed
32227,2167,2023-08-12,1950.94,USD,Completed
32228,501,2022-03-09,3106.56,USD,Completed
32229,3912,2023-05-09,380.64,USD,Completed
32230,630,2022-11-13,2408.04,USD,Completed
32231,5095,2023-12-10,2065.41,USD,Completed
32232,5280,2023-03-05,447.1,USD,Completed
32233,9714,2022-02-11,604.93,USD,Completed
32234,1329,2022-09-09,1587.23,USD,Completed
32235,514,2025-06-11,1108.86,USD,Completed
32236,4246,2024-01-18,1871.04,USD,Completed
32237,1802,2025-09-21,593.17,USD,Completed
32238,1916,2024-11-04,1407.89,USD,Completed
32239,6060,2023-05-10,2894.53,USD,Completed
32240,3414,2022-11-23,767.98,USD,Completed
32241,7137,2025-06-30,86.13,USD,Completed
32242,187,2024-10-17,418.77,USD,Completed
32243,2449,2022-06-04,582.86,USD,Completed
32244,4219,2025-05-18,1146.14,USD,Completed
32245,5479,2023-12-21,1490.04,USD,Completed
32246,2396,2025-04-22,2056.73,USD,Completed
32247,6636,2024-07-01,2183.0,USD,Completed
32248,4239,2022-10-10,1119.39,USD,Completed
32249,306,2022-09-15,2784.76,USD,Completed
32250,296,2025-09-18,1645.32,USD,Completed
32251,6511,2022-02-01,278.68,USD,Completed
32252,1384,2025-02-24,697.25,USD,Completed
32253,7781,2025-10-27,478.29,USD,Completed
32254,392,2022-10-10,2966.1,USD,Completed
32255,6393,2023-07-22,3092.31,USD,Completed
32256,8513,2023-03-22,2609.15,USD,Completed
32257,1063,2023-07-02,852.28,USD,Completed
32258,3255,2023-04-25,388.97,USD,Completed
32259,7897,2024-12-24,2248.5,USD,Completed
32260,9679,2023-05-23,690.31,USD,Completed
32261,5397,2023-01-18,1105.65,USD,Cancelled
32262,7760,2023-03-26,209.98,USD,Completed
32263,8348,2023-06-13,193.53,USD,Completed
32264,8778,2022-06-08,223.55,USD,Completed
32265,5502,2024-09-14,1016.84,USD,Completed
32266,6342,2024-04-07,1329.02,USD,Completed
32267,9147,2023-02-11,903.33,USD,Completed
32268,8469,2022-12-04,278.78,USD,Completed
32269,288,2022-06-13,1662.48,USD,Completed
32270,834,2024-10-24,1426.88,USD,Completed
32271,1007,2024-04-22,2057.01,USD,Completed
32272,6875,2023-03-12,2240.9,USD,Completed
32273,4107,2023-09-06,2266.07,USD,Completed
32274,4299,2024-02-10,121.23,USD,Completed
